Target language lemma,ID,User language gloss,English gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Target language example sentence,User language translation,English translation,Reference,Topic(s),Lesson,
парламент,2135,parliament,,N.Masc.Inan,A2,LM,3,парламента,Gen.Sing,Этого депутата исключили из парламента.,That deputy was expelled from the parliament.,,_,политика
партия,2136,party,,N.Fem.Inan,A2,LM,1,партии,Gen.Sing,Кандидат от либеральной партии победил на выборах.,The Liberal Party candidate won the election.,,_,политика
партия,2137,party,,N.Fem.Inan,A2,LM,2,партия,Nom.Sing,Партия набрала большинство голосов.,The party got the most votes.,,_,политика
партия,2138,party,,N.Fem.Inan,A2,LM,3,партию,Acc.Sing,Мой друг недавно вступил в партию.,My friend has recently joined the party.,,_,политика
певец,2139,singer,,N.Masc.Anim,A2,LM,1,певец,Nom.Sing,Мой любимый певец скоро выступит в Москве.,My favorite singer will perform in Moscow soon.,,_,"люди, учёба/работа, свободное время"
певец,2140,singer,,N.Masc.Anim,A2,LM,2,певцы,Nom.Plur,На фестиваль приехали певцы и музыканты.,Singers and musicians came to the festival.,,_,"люди, учёба/работа, свободное время"
певец,2141,singer,,N.Masc.Anim,A2,LM,3,певца,Gen.Sing,"Фанаты певца подошли, чтобы взять автограф.",The singer’s fans came forward to get his autograph.,,_,"люди, учёба/работа, свободное время"
певица,2142,singer,,N.Fem.Anim,A2,LM,1,певица,Nom.Sing,Певица Мадонна выпустила новый альбом.,The singer Madonna has released a new album.,,_,"люди, учёба/работа, свободное время"
певица,2143,singer,,N.Fem.Anim,A2,LM,2,певицы,Gen.Sing,Недавно я взяла автограф своей любимой певицы.,I recently got my favorite singer’s autograph.,,_,"люди, учёба/работа, свободное время"
певица,2144,singer,,N.Fem.Anim,A2,LM,3,певицей,Ins.Sing,В детстве я хотела стать певицей.,When I was a child I wanted to be a singer.,,_,"люди, учёба/работа, свободное время"
пенсия,2145,pension,,N.Fem.Inan,A2,"Golosa, MiP, LM",1,пенсию,Acc.Sing,Моя бабушка уже давно получает пенсию.,My grandma has been receiving a pension for a long time.,,_,"политика, учёба/работа"
пенсия,2146,pension,,N.Fem.Inan,A2,"Golosa, MiP, LM",2,пенсии,Gen.Sing,Какой сейчас минимальный размер пенсии?,What is the minimum pension now?,,_,"политика, учёба/работа"
пенсия,2147,pension,,N.Fem.Inan,A2,"Golosa, MiP, LM",3,пенсия,Nom.Sing,Пенсия увеличивается каждый год.,The pension increases every year.,,_,"политика, учёба/работа"
первый,2148,first,,A,A2,"Golosa, MiP, LM",1,первую,Acc.Fem.Sing,Саша недавно написал и опубликовал свою первую книгу.,Sasha recently wrote and published his first book.,,_,"описание, мера"
первый,2149,first,,A,A2,"Golosa, MiP, LM",2,первый,Nom.Masc.Sing,Нил Армстронг – первый человек на Луне.,Neil Armstrong is the first man on the Moon.,,_,"описание, мера"
первый,2150,first,,A,A2,"Golosa, MiP, LM",3,первого,Gen.Masc.Sing,С первого раза у тебя ничего не получится.,You won’t succeed the first time.,,_,"описание, мера"
перевод,2151,translation,,N.Masc.Inan,A2,LM,1,переводов,Gen.Plur,Я работаю в бюро переводов.,I work for an interpreting firm.,,_,"учёба/работа, общение"
перевод,2152,translation,,N.Masc.Inan,A2,LM,2,перевода,Gen.Sing,Мне больше нравится этот вариант перевода.,I prefer this version of the translation.,,_,"учёба/работа, общение"
перевод,2153,translation,,N.Masc.Inan,A2,LM,3,переводы,Nom.Plur,Существуют переводы Библии почти на все языки.,There are translations of the Bible in almost all languages.,,_,"учёба/работа, общение"
переводить,2154,translate,,V,A2,LM,1,переводить,Imperf.Inf,Вчера я начал переводить статью на английский.,Yesterday I started translating the article into English.,,_,"учёба/работа, общение"
переводить,2155,translate,,V,A2,LM,2,переводя,Imperf.Gerund,"Нужно быть внимательным, переводя текст.",You need to be focused when translating the text.,,_,"учёба/работа, общение"
переводить,2156,translate,,V,A2,LM,3,переводит,Imperf.Sing.3,Алексей – переводчик. Он переводит документы на немецкий язык.,Alexey is a translator. He translates documents into German.,,_,"учёба/работа, общение"
передавать,2157,pass,,V,A2,"Golosa, LM",1,передаёт,Imperf.Sing.3,Корреспондент передаёт новости с места событий.,The correspondent transmits news from the scene.,,_,общение
передавать,2158,pass,,V,A2,"Golosa, LM",2,передавать,Imperf.Inf,Чемпионат мира по футболу будут передавать по всем каналам.,The World Cup will be broadcast on all channels.,,_,общение
передавать,2159,pass,,V,A2,"Golosa, LM",3,передают,Imperf.Plur.3,Компьютеры передают информацию по всему миру.,Computers transmit information all around the world.,,_,общение
переезжать,2160,move,,V,A2,"Golosa, MiP, LM",1,переезжая,Imperf.Gerund,"Переезжая от родителей, я забыл у них ноутбук. Пришлось вернуться за ним.","When I was moving out of my parents’ place, I forgot my laptop there. I had to go back for it.",,_,жильё
переезжать,2161,move,,V,A2,"Golosa, MiP, LM",2,переезжать,Imperf.Inf,Я не люблю переезжать с места на место.,I don't like to move from place to place.,,_,жильё
переезжать,2162,move,,V,A2,"Golosa, MiP, LM",3,переезжали,Imperf.Plur.Past,Мои родители раньше часто переезжали.,My parents used to move often.,,_,жильё
переехать,2163,move,,V,A2,MiP,1,переехал,Perf.Masc.Sing.Past,Петя недавно переехал в Москву.,Petya has recently moved to Moscow.,,_,жильё
переехать,2164,move,,V,A2,MiP,2,переехали,Perf.Plur.Past,"Мы недавно переехали, ещё никого не знаем.",We've moved recently and don't know anyone yet.,,_,жильё
переехать,2165,move,,V,A2,MiP,3,переехать,Perf.Inf,Я хочу переехать в Санкт-Петербург.,I want to move to Saint Petersburg.,,_,жильё
пересадка,2166,transfer,,N.Fem.Inan,A2,"Golosa, LM",1,пересадку,Acc.Sing,По дороге в Рим мы сделали пересадку в Берлине.,"On the way to Rome, we had a connection in Berlin.",,_,путешествие
переходить,2167,pass,,V,A2,LM,1,переходит,Imperf.Sing.3,Вася переходит на третий курс.,Vasya is moving up to the third year course.,,_,описание
переходить,2168,pass,,V,A2,LM,2,переходят,Imperf.Plur.3,Сегодня многие люди переходят на карты вместо наличных.,Today many people are switching to credit cards instead of cash.,,_,описание
переходить,2169,pass,,V,A2,LM,3,переходить,Imperf.Inf,Нельзя переходить дорогу на красный свет!,Don’t cross the road when the light is red.,,_,описание
песня,2170,song,,N.Fem.Inan,A2,"Golosa, LM",1,песни,Nom.Plur,"В этом фильме всё прекрасно: и игра актёров, и сюжет, и песни.","Everything in this film is wonderful: the acting, the plot, and the songs.",,_,свободное время
песня,2171,song,,N.Fem.Inan,A2,"Golosa, LM",2,песня,Nom.Sing,Эта песня мне очень нравится!,I really like this song!,,_,свободное время
песня,2172,song,,N.Fem.Inan,A2,"Golosa, LM",3,песню,Acc.Sing,Я умею играть эту песню на гитаре.,I can play this song on the guitar.,,_,свободное время
пирог,2173,cake,,N.Masc.Inan,A2,"LM, Кс",1,пирог,Acc.Sing,Мы испекли пирог. Хочешь попробовать?,We baked a pie. Do you want to try it?,,_,еда
пирог,2174,cake,,N.Masc.Inan,A2,"LM, Кс",2,пироги,Acc.Plur,Я очень люблю пироги.,I really like pies.,,_,еда
пирог,2175,cake,,N.Masc.Inan,A2,"LM, Кс",3,пирога,Gen.Sing,"Положи мне кусочек пирога, пожалуйста.","Give me a piece of pie, please.",,_,еда
пирожок,2176,patty,,N.Masc.Inan,A2,"LM, Кс",1,пирожки,Acc.Plur,В детстве бабушка пекла мне пирожки.,When I was a child my grandmother baked buns for me.,,_,еда
пирожок,2177,patty,,N.Masc.Inan,A2,"LM, Кс",2,пирожок,Acc.Sing,Будешь пирожок с яблоком?,Will you have an apple pie?,,_,еда
плавать,2178,swim,,V,A2,"Golosa, LM",1,плавать,Imperf.Inf,Маша не умеет плавать.,Masha can't swim.,,_,"свободное время, здоровье"
плавать,2179,swim,,V,A2,"Golosa, LM",2,плавала,Imperf.Fem.Sing.Past,Раньше я хорошо плавала.,I used to swim well.,,_,"свободное время, здоровье"
плавать,2180,swim,,V,A2,"Golosa, LM",3,плавали,Imperf.Plur.Past,Летом мы ездили на море и много плавали.,In the summer we went to the sea and swam a lot.,,_,"свободное время, здоровье"
плакать,2181,cry,,V,A2,LM,1,плакала,Imperf.Fem.Sing.Past,Я очень расстроилась из-за экзамена и даже плакала.,I was very upset about the exam and even cried.,,_,"внутренний мир, общение"
плакать,2182,cry,,V,A2,LM,2,плачет,Imperf.Sing.3,"Ребёнок плачет, потому что хочет есть.",The child is crying because he wants to eat.,,_,"внутренний мир, общение"
плакать,2183,cry,,V,A2,LM,3,плакал,Imperf.Masc.Sing.Past,В детстве я много плакал.,I cried a lot in my childhood.,,_,"внутренний мир, общение"
платить,2184,pay,,V,A2,"Golosa, MiP, LM",1,платить,Imperf.Inf,Уже пора платить за квартиру.,It's time to pay the rent.,,_,"магазин, учёба/работа"
платить,2185,pay,,V,A2,"Golosa, MiP, LM",2,платят,Imperf.Plur.3,"Я только что устроилась на работу, мне платят немного.","I just got a job, I'm not paid much.",,_,"магазин, учёба/работа"
платить,2186,pay,,V,A2,"Golosa, MiP, LM",3,платит,Imperf.Sing.3,Кто платит за ужин?,Who is paying for dinner?,,_,"магазин, учёба/работа"
плащ,2187,raincoat,,N.Masc.Inan,A2,"Golosa, LM, Поехали",1,плащ,Acc.Sing,Вчера я купила новый плащ.,Yesterday I bought a new raincoat.,,_,одежда
плащ,2188,raincoat,,N.Masc.Inan,A2,"Golosa, LM, Поехали",2,плаще,Loc.Sing,Осенью я люблю ходить в плаще.,In autumn I like to wear a raincoat.,,_,одежда
плащ,2189,raincoat,,N.Masc.Inan,A2,"Golosa, LM, Поехали",3,плащом,Ins.Sing,Завтра будет дождь. Я возьму с собой в поездку свитер с плащом. ,It will rain tomorrow. I'll take a raincoat and a sweater on the trip.,,_,одежда
плыть,2190,"sail, swim",,V,A2,LM,1,плывёт,Imperf.Sing.3,"Смотри, корабль плывёт!","Look, the ship is sailing!",,_,"транспорт, путешествие"
плыть,2191,"sail, swim",,V,A2,LM,2,плывут,Imperf.Plur.3,"Ветер сильный, поэтому облака плывут быстро.","The wind is strong, that's why the clouds are moving fast.",,_,"транспорт, путешествие"
плыть,2192,"sail, swim",,V,A2,LM,3,плыть,Imperf.Inf,Плыть против течения тяжело.,It's hard to swim against the current.,,_,"транспорт, путешествие"
победа,2193,victory,,N.Fem.Inan,A2,LM,1,победа,Nom.Sing,Победа в этом соревновании очень важна для меня.,It's very important for me to win in this competition.,,_,"общение, политика, свободное время"
победа,2194,victory,,N.Fem.Inan,A2,LM,2,победы,Gen.Sing,Девятого мая в России отмечают День Победы.,On May 9th people in Russia celebrate Victory Day.,,_,"общение, политика, свободное время"
победа,2195,victory,,N.Fem.Inan,A2,LM,3,победу,Acc.Sing,Наша команда одержала победу.,Our team has won.,,_,"общение, политика, свободное время"
побеждать,2196,win,,V,A2,LM,1,побеждает,Imperf.Sing.3,Добро всегда побеждает!,Good always triumphs.,,_,"общение, политика, свободное время"
побеждать,2197,win,,V,A2,LM,2,побеждать,Imperf.Inf,Наши футболисты начали побеждать в этом сезоне.,Our football team began to win this season.,,_,"общение, политика, свободное время"
побеждать,2198,win,,V,A2,LM,3,побеждали,Imperf.Plur.Past,Демократы давно не побеждали на выборах.,Democrats haven't won the election for a long time.,,_,"общение, политика, свободное время"
побеседовать,2199,talk,,V,A2,LM,1,побеседовать,Perf.Inf,Нам нужно побеседовать. Встретимся завтра?,We need to talk. Shall we meet tomorrow?,,_,"люди, общение"
поблагодарить,2200,thank,,V,A2,LM,1,поблагодарить,Perf.Inf,Я хочу вас поблагодарить за эту возможность.,I want to thank you for this opportunity.,,_,"люди, общение"
поблагодарить,2201,thank,,V,A2,LM,2,поблагодарил,Perf.Masc.Sing.Past,Начальник недавно поблагодарил меня за хорошую работу.,My boss recently thanked me for doing a good job.,,_,"люди, общение"
поблагодарить,2202,thank,,V,A2,LM,3,поблагодарила,Perf.Fem.Sing.Past,Маша поблагодарила официанта и оплатила счёт.,Masha thanked the waiter and paid the bill.,,_,"люди, общение"
побывать,2203,visit,,V,A2,LM,1,побывал,Perf.Masc.Sing.Past,Я побывал в пяти странах этим летом.,I visited 5 countries this summer.,,_,путешествие
побывать,2204,visit,,V,A2,LM,2,побывать,Perf.Inf,Мне было бы интересно побывать в Японии.,I'd like to visit Japan.,,_,путешествие
побывать,2205,visit,,V,A2,LM,3,побывали,Perf.Plur.Past,Осенью мы побывали в Румынии.,We visited Romania this autumn.,,_,путешествие
повезти,2206,"transport, get lucky",,V,A2,LM,1,повезло,Perf.Neut.Sing.Past,Тебе очень повезло!,You got really lucky!,,_,"общение, транспорт"
повезти,2207,"transport, get lucky",,V,A2,LM,2,повезёт,Perf.Sing.3,"Надеюсь, мне повезёт на экзамене.",I hope I will get lucky on the exam.,,_,"общение, транспорт"
повезти,2208,"transport, get lucky",,V,A2,LM,3,повезли,Perf.Plur.Past,"Петя серьёзно заболел, и его повезли в больницу.",Petya got seriously ill and was taken to the hospital.,,_,"общение, транспорт"
поверить,2209,believe,,V,A2,LM,1,поверить,Perf.Inf,Ты выходишь замуж? Не могу поверить!,You're getting married? I can't believe it!,,_,"люди, общение, внутренний мир"
поверить,2210,believe,,V,A2,LM,2,поверьте,Perf.Imper.Plur.2,"Поверьте Ивану, он специалист в этом вопросе.",You can trust Ivan because he's an expert in this field.,,_,"люди, общение, внутренний мир"
поверить,2211,believe,,V,A2,LM,3,поверил,Perf.Masc.Sing.Past,Зря я ему поверил.,I shouldn't have believed him.,,_,"люди, общение, внутренний мир"
поднимать,2212,lift,,V,A2,Golosa,1,поднимает,Imperf.Sing.3,Бег поднимает мне настроение.,Running makes me feel better.,,_,описание
поднимать,2213,lift,,V,A2,Golosa,2,поднимая,Imperf.Gerund,"""За любовь!"" - сказал Андрей, поднимая бокал.","""To love!"" - said Andrey raising his glass.",,_,описание
поднимать,2214,lift,,V,A2,Golosa,3,поднимать,Imperf.Inf,Тебе нельзя поднимать тяжести!,Don't lift weights!,,_,описание
поза,2215,pose,,N.Fem.Inan,A2,LM,1,позе,Loc.Sing,Ты умеешь сидеть в позе лотоса?,Can you sit in the lotus position?,,_,"здоровье, свободное время"
поза,2216,pose,,N.Fem.Inan,A2,LM,2,позы,Acc.Plur,Актёры приняли одинаковые позы.,The actors took the same posture.,,_,"здоровье, свободное время"
поза,2217,pose,,N.Fem.Inan,A2,LM,3,позу,Acc.Sing,Модель приняла странную позу.,The model took a strange posture.,,_,"здоровье, свободное время"
позвать,2218,call,,V,A2,LM,1,позвал,Perf.Masc.Sing.Past,"Я позвал всех в кафе во вторник, но многие не смогут прийди. Нужно выбрать другой день.",I invited everyone to the cafe on Tuesday but many of them can't come. I have to choose another day.,,_,общение
позвать,2219,call,,V,A2,LM,2,позвать,Perf.Inf,Я хочу позвать друзей в гости на Новый год.,I want to invite my friends to my New Year’s party.,,_,общение
позвать,2220,call,,V,A2,LM,3,позвала,Perf.Fem.Sing.Past,Ты уже позвала всех на день рождения?,Did you invite all your friends to your birthday party?,,_,общение
поздравить,2221,congratulate on,,V,A2,MiP,1,поздравить,Perf.Inf,Я бы хотел поздравить вас с днём свадьбы! Желаю счастья и благополучия.,Congratulations on your wedding day! I wish you happiness and well-being.,,_,общение
поздравить,2222,congratulate on,,V,A2,MiP,2,поздравим,Perf.Plur.1,Завтра мы поздравим папу с юбилеем.,Tomorrow we will congratulate our dad on his jubilee.,,_,общение
поздравить,2223,congratulate on,,V,A2,MiP,3,поздравил,Perf.Masc.Sing.Past,Почему ты не поздравил коллег с Новым годом?,Why didn't you congratulate your colleagues on the New Year?,,_,общение
поздравлять,2224,congratulate on,,V,A2,"MiP, LM",1,поздравляем,Imperf.Plur.1,От души вас поздравляем!,We congratulate you with all our heart!,,_,общение
поздравлять,2225,congratulate on,,V,A2,"MiP, LM",2,поздравляет,Imperf.Sing.3,Каждый год президент поздравляет граждан России с Новым годом.,Every year the president congratulates the citizens of Russia on the New Year.,,_,общение
поздравлять,2226,congratulate on,,V,A2,"MiP, LM",3,поздравляю,Imperf.Sing.1,Поздравляю с Международным женским днём!,Congratulations on International Women's Day!,,_,общение
познакомиться,2227,meet,,V,A2,"MiP, LM",1,познакомиться,Perf.Inf,"Ты знаешь Васю? Нет, мы ещё не успели познакомиться.","Do you know Vasya? No, we haven't met yet.",,_,общение
познакомиться,2228,meet,,V,A2,"MiP, LM",2,познакомился,Perf.Masc.Sing.Past,Недавно я познакомился с очень красивой девушкой.,Recently I met very beautiful girl.,,_,общение
познакомиться,2229,meet,,V,A2,"MiP, LM",3,познакомились,Perf.Plur.Past,Мы с Аней познакомились в школе.,Anya and I met at school.,,_,общение
показать,2230,show,,V,A2,MiP,1,показать,Perf.Inf,Я хочу тебе кое-что показать.,I want to show you something.,,_,общение
показать,2231,show,,V,A2,MiP,2,показал,Perf.Masc.Sing.Past,Иван наглядно показал результат своего исследования.,Ivan clearly showed the result of his research.,,_,общение
показать,2232,show,,V,A2,MiP,3,показали,Perf.Plur.Past,"Исследования показали, что скоро многих работников заменят роботы.",Studies have shown that many workers will soon be replaced by robots.,,_,общение
показаться,2233,appear,,V,A2,MiP,1,показалось,Perf.Neut.Sing.Past,Что это за шум? Тебе показалось.,"What’s that noise? No, you just thought you heard something.",,_,"внутренний мир, описание"
показаться,2234,appear,,V,A2,MiP,2,показаться,Perf.Inf,Я боюсь показаться глупым.,I'm afraid of looking like a fool.,,_,"внутренний мир, описание"
показаться,2235,appear,,V,A2,MiP,3,показался,Perf.Masc.Sing.Past,Из-за облаков показался самолёт.,A plane appeared from behind the clouds.,,_,"внутренний мир, описание"
показывать,2236,show,,V,A2,"Golosa, MiP, LM",1,показывает,Imperf.Sing.3,"Опыт показывает, что эти телефоны часто ломаются.",Experience shows that these phones often break down.,,_,общение
показывать,2237,show,,V,A2,"Golosa, MiP, LM",2,показывают,Imperf.Plur.3,По телевизору показывают фигурное катание.,There is figure skating on TV now.,,_,общение
показывать,2238,show,,V,A2,"Golosa, MiP, LM",3,показывать,Imperf.Inf,Показывать язык невежливо!,It's impolite to srick out your tongue!,,_,общение
пол,2239,floor,,N.Masc.Inan,A2,"Golosa, LM",1,пол,Acc.Sing,Тарелка упала на пол и разбилась.,The plate fell to the floor and broke.,,_,жильё
пол,2240,floor,,N.Masc.Inan,A2,"Golosa, LM",2,полу,Loc.Sing,"Не сиди на полу, там холодно.","Don't sit on the floor, it's cold.",,_,жильё
пол,2241,floor,,N.Masc.Inan,A2,"Golosa, LM",3,пола,Gen.Sing,Нужно собрать осколки с пола.,We need to gather up the shards from the floor.,,_,жильё
полагать,2242,believe,,V,A2,LM,1,полагают,Imperf.Plur.3,"Учёные полагают, что население Земли будет расти.",Scientists believe that the Earth's population will grow.,,_,внутренний мир
полагать,2243,believe,,V,A2,LM,2,полагать,Imperf.Inf,"Надо полагать, это действительно так.",One has to believe that it really is that way.,,_,внутренний мир
полагать,2244,believe,,V,A2,LM,3,полагаю,Imperf.Sing.1,"Я полагаю, что так будет лучше.",I believe that it will be better that way.,,_,внутренний мир
поле,2245,field,,N.Neut.Inan,A2,LM,1,поля,Gen.Sing,Игрока удалили с поля за нарушение правил.,The player was removed from the field for breaking the rules.,,_,свободное время
поле,2246,field,,N.Neut.Inan,A2,LM,2,поле,Nom.Sing,Это футбольное поле очень большое.,This soccer field is very big.,,_,свободное время
поле,2247,field,,N.Neut.Inan,A2,LM,3,полях,Loc.Plur,Летом мы побывали на Елисейских полях.,This summer we visited the Champs Elysees.,,_,свободное время
полезный,2248,useful,,A,A2,"Golosa, LM",1,полезных,Gen.Plur,В овощах содержится много полезных веществ.,Vegetables contain many nutrients.,,_,"здоровье, описание"
полезный,2249,useful,,A,A2,"Golosa, LM",2,полезно,Adverb,Заниматься спортом полезно для здоровья.,Sports are good for one’s health.,,_,"здоровье, описание"
полезный,2250,useful,,A,A2,"Golosa, LM",3,полезны,Plur,Некоторые компьютерные игры полезны для развития ребёнка.,Some computer games are useful for child development.,,_,"здоровье, описание"
полететь,2251,fly,,V,A2,LM,1,полетели,Perf.Plur.Past,Весной мы полетели на отдых в Турцию. Нам очень понравлось.,This spring we flew to Turkey on vacation and really liked it.,,_,путешествие
полететь,2252,fly,,V,A2,LM,2,полетел,Perf.Masc.Sing.Past,"Смотри, самолёт полетел!","Look, a plane flew by!",,_,путешествие
полететь,2253,fly,,V,A2,LM,3,полетят,Perf.Plur.3,Скоро птицы полетят на юг.,The birds will soon fly south.,,_,путешествие
поликлиника,2254,clinic,,N.Fem.Inan,A2,"Golosa, LM",1,поликлинику,Acc.Sing,Завтра я пойду в поликлинику на обследование.,Tomorrow I will go to the doctor’s office for an examination.,,_,"здоровье, учёба/работа"
поликлиника,2255,clinic,,N.Fem.Inan,A2,"Golosa, LM",2,поликлинике,Loc.Sing,С утра в поликлинике много народу.,There are a lot of people in the clinic in the morning.,,_,"здоровье, учёба/работа"
политика,2256,politics,,N.Fem.Inan,A2,LM,1,политики,Gen.Sing,Большое количество мигрантов – это проблема внешней политики.,A large number of migrants is a foreign policy problem.,,_,политика
политика,2257,politics,,N.Fem.Inan,A2,LM,2,политика,Nom.Sing,Такая политика никуда не годится.,This policy is unacceptable.,,_,политика
политика,2258,politics,,N.Fem.Inan,A2,LM,3,политику,Acc.Sing,Я не люблю разговоры про политику.,I don't like to talk about politics.,,_,политика
политический,2259,political,,A,A2,LM,1,политических,Gen.Plur,В зале собрались представители политических партий.,The representatives of the political parties gathered in the hall.,,_,политика
политический,2260,political,,A,A2,LM,2,политической,Gen.Fem.Sing,Эта ситуация очень удобна для политической элиты.,This situation is very profitable for political elites.,,_,политика
политический,2261,political,,A,A2,LM,3,политическая,Nom.Fem.Sing,Политическая обстановка в стране нестабильна.,The political situation in the country is unstable.,,_,политика
полк,2262,regiment,,N.Masc.Inan,A2,LM,1,полком,Ins.Sing,В войну мой дедушка командовал полком.,During the war my grandfather was in a command of a regiment.,,_,"политика, учёба/работа"
полк,2263,regiment,,N.Masc.Inan,A2,LM,2,полков,Gen.Plur,Он прошёл мимо стоявших строем полков.,He passed by the regiments that were standing in formation.,,_,"политика, учёба/работа"
полк,2264,regiment,,N.Masc.Inan,A2,LM,3,полка,Gen.Sing,Командир полка готовился к бою.,The regiment commander was preparing for battle.,,_,"политика, учёба/работа"
получать,2265,get,,V,A2,"Golosa, MiP, LM",1,получать,Imperf.Inf,"Мне кажется, все любят получать подарки.",I think that everyone likes getting presents.,,_,"общение, учёба/работа"
получать,2266,get,,V,A2,"Golosa, MiP, LM",2,получает,Imperf.Sing.3,Сколько он получает?,What is his pay?,,_,"общение, учёба/работа"
получать,2267,get,,V,A2,"Golosa, MiP, LM",3,получают,Imperf.Plur.3,"Петя и Маша получают повышенную стипендию, потому что хорошо учатся.",Petya and Masha receive an increased scholarship because they study hard.,,_,"общение, учёба/работа"
получить,2268,get,,V,A2,MiP,1,получить,Perf.Inf,Мне нужно получить доступ к этой базе данных.,I need to get access to this database.,,_,"общение, учёба/работа"
получить,2269,get,,V,A2,MiP,2,получил,Perf.Masc.Sing.Past,Мой сын получил приз за лучшее сочинение.,My son received a prize for the best composition.,,_,"общение, учёба/работа"
получить,2270,get,,V,A2,MiP,3,получили,Perf.Plur.Past,Его родители получили образование за рубежом.,His parents got their education abroad.,,_,"общение, учёба/работа"
поменять,2271,change,,V,A2,LM,1,поменять,Perf.Inf,Где здесь можно поменять доллары на рубли?,Where can I change dollars for rubles?,,_,"общение, учёба/работа"
поменять,2272,change,,V,A2,LM,2,поменяли,Perf.Plur.Past,Многие успешные люди поменяли профессию в зрелом возрасте.,Many successful people changed their profession in adulthood.,,_,"общение, учёба/работа"
поменять,2273,change,,V,A2,LM,3,поменял,Perf.Masc.Sing.Past,Я недавно поменял работу. Здесь мне нравится гораздо больше!,I recently changed my job. I like it here much more!,,_,"общение, учёба/работа"
помешать,2274,disturb,,V,A2,LM,1,помешать,Perf.Inf,Ничто не могло помешать ему воплотить свою мечту.,Nothing could stop him from realizing his dream.,,_,общение
помешать,2275,disturb,,V,A2,LM,2,помешают,Perf.Plur.3,Друзья никогда не помешают.,Friends never hurt.,,_,общение
помешать,2276,disturb,,V,A2,LM,3,помешало,Perf.Neut.Sing.Past,"Он хотел переехать в Москву, но ему что-то помешало.","He wanted to move to Moscow, but something prevented him from doing it.",,_,общение
помогать,2277,help,,V,A2,"Golosa, LM",1,помогать,Imperf.Inf,Я люблю помогать людям.,I like to help people.,,_,общение
помогать,2278,help,,V,A2,"Golosa, LM",2,помогает,Imperf.Sing.3,Коля помогает своим родителям финансово.,Kolya helps his parents financially.,,_,общение
помогать,2279,help,,V,A2,"Golosa, LM",3,помогают,Imperf.Plur.3,Занятия рисованием помогают мне сосредоточиться.,Drawing lessons help me to concentrate.,,_,общение
помочь,2280,help,,V,A2,MiP,1,помочь,Perf.Inf,Могу я вам помочь?,Can I help you?,,_,общение
помочь,2281,help,,V,A2,MiP,2,поможет,Perf.Sing.3,Это лекарство точно поможет.,This medicine will definitely help.,,_,общение
помочь,2282,help,,V,A2,MiP,3,помог,Perf.Masc.Sing.Past,Вчера Саша помог мне с домашней работой.,Sasha helped me with my homework yesterday.,,_,общение
помощь,2283,help,,N.Fem.Inan,A2,"Golosa, LM",1,помощью,Ins.Sing,Такое красивое фото можно сделать только с помощью фотоаппарата.,Such a beautiful photograph can only be taken with a camera.,,_,общение
помощь,2284,help,,N.Fem.Inan,A2,"Golosa, LM",2,помощи,Gen.Sing,Я доделал работу не без твоей помощи. Спасибо!,With your help I finished the job. Thanks!,,_,общение
помощь,2285,help,,N.Fem.Inan,A2,"Golosa, LM",3,помощь,Acc.Sing,Спасибо большое тебе за помощь!,Thank you very much for your help!,,_,общение
помыть,2286,wash,,V,A2,LM,1,помыть,Perf.Inf,Завтра будем делать уборку. Нужно помыть окна.,We will clean up tomorrow. We need to wash the windows.,,_,"описание, жильё"
помыть,2287,wash,,V,A2,LM,2,помою,Perf.Sing.1,Я помою посуду.,I'll wash the dishes.,,_,"описание, жильё"
помыть,2288,wash,,V,A2,LM,3,помыли,Perf.Plur.Past,Вы уже помыли руки?,Did you wash your hands?,,_,"описание, жильё"
понимать,2289,understand,,V,A2,"Golosa, MiP, LM",1,понимаю,Imperf.Sing.1,"Я не понимаю, почему он так поступил.",I don't understand why he behaved like that.,,_,внутренний мир
понимать,2290,understand,,V,A2,"Golosa, MiP, LM",2,понимаешь,Imperf.Sing.2,Ты понимаешь французский язык?,Do you understand French?,,_,внутренний мир
понимать,2291,understand,,V,A2,"Golosa, MiP, LM",3,понимать,Imperf.Inf,Это поможет нам лучше понимать друг друга.,It will help us understand each other better.,,_,внутренний мир
понять,2292,understand,,V,A2,MiP,1,понять,Perf.Inf,Я не могу понять смысл этой песни.,I can't make sense of this song.,,_,внутренний мир
понять,2293,understand,,V,A2,MiP,2,понял,Perf.Masc.Sing.Past,"Он понял, что был не прав.",He realized that he was wrong.,,_,внутренний мир
понять,2294,understand,,V,A2,MiP,3,поняла,Perf.Fem.Sing.Past,"Ещё в детстве я поняла, что хочу стать певицей.",When I was a child I realized that I wanted to be a singer.,,_,внутренний мир
пообещать,2295,promise,,V,A2,LM,1,пообещал,Perf.Masc.Sing.Past,Он пообещал прийти к пяти часам.,He promised to come at five o'clock.,,_,"внутренний мир, общение"
пообещать,2296,promise,,V,A2,LM,2,пообещать,Perf.Inf,"Петя может пообещать что угодно, но ничего не сделать.",Petya can promise everything but do nothing.,,_,"внутренний мир, общение"
пообещать,2297,promise,,V,A2,LM,3,пообещали,Perf.Plur.Past,Чиновники пообещали поднять пенсии.,The officials promised to raise pensions.,,_,"внутренний мир, общение"
популярный,2298,popular,,A,A2,LM,1,популярных,Gen.Plur,Мой преподаватель пишет статьи для популярных научных журналов.,My teacher writes articles for popular science magazines.,,_,"описание, свободное время, учёба/работа"
